,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
7006,2007-02,Mariana Islands,0.0,,0.0,9.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,9
7007,2007-02,Maryland,1381.0,,2022.0,3789.0,,12,0.0,0.0,0.0,,45.0,106.0,,,,,,,,,,,,,7355
7008,2007-02,Massachusetts,10353.0,,1941.0,1302.0,,60,12.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,13668
7009,2007-02,Michigan,12550.0,,2364.0,10746.0,,72,0.0,0.0,0.0,,0.0,277.0,,,,,,,,,,,,,26009
7010,2007-02,Minnesota,5344.0,,3961.0,7430.0,,171,0.0,0.0,6.0,,94.0,469.0,,,,,,,,,,,,,17475
7011,2007-02,Mississippi,662.0,,5506.0,6242.0,,256,0.0,31.0,62.0,,825.0,1439.0,,,,,,,,,,,,,15023
7012,2007-02,Missouri,3381.0,,5179.0,11560.0,,202,0.0,1.0,11.0,,251.0,1735.0,,,,,,,,,,,,,22320
7013,2007-02,Montana,459.0,,1471.0,3084.0,,147,0.0,2.0,2.0,,308.0,1090.0,,,,,,,,,,,,,6563
7014,2007-02,Nebraska,2081.0,,1.0,1936.0,,0,0.0,0.0,1.0,,2.0,112.0,,,,,,,,,,,,,4133
7015,2007-02,Nevada,820.0,,2556.0,2066.0,,139,1.0,0.0,0.0,,194.0,139.0,,,,,,,,,,,,,5915
7016,2007-02,New Hampshire,1624.0,,1546.0,1779.0,,1,0.0,0.0,0.0,,0.0,10.0,,,,,,,,,,,,,4960
7017,2007-02,New Jersey,0.0,,1440.0,1421.0,,48,5.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,2914
7018,2007-02,New Mexico,271.0,,3115.0,3683.0,,212,0.0,5.0,16.0,,334.0,942.0,,,,,,,,,,,,,8578
7019,2007-02,New York,3245.0,,3345.0,9094.0,,50,5.0,0.0,1.0,,0.0,10.0,,,,,,,,,,,,,15750
7020,2007-02,North Carolina,10861.0,,343.0,11268.0,,153,0.0,11.0,18.0,,1250.0,2288.0,,,,,,,,,,,,,26192
7021,2007-02,North Dakota,305.0,,677.0,1692.0,,36,0.0,0.0,4.0,,29.0,128.0,,,,,,,,,,,,,2871
7022,2007-02,Ohio,0.0,,11980.0,12876.0,,571,0.0,11.0,39.0,,625.0,956.0,,,,,,,,,,,,,27058
7023,2007-02,Oklahoma,0.0,,6844.0,7614.0,,468,0.0,14.0,26.0,,1034.0,1968.0,,,,,,,,,,,,,17968
7024,2007-02,Oregon,22.0,,5260.0,7968.0,,323,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,13573
7025,2007-02,Pennsylvania,244.0,,0.0,43052.0,,95,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,43391
7026,2007-02,Puerto Rico,0.0,,449.0,113.0,,15,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,577
7027,2007-02,Rhode Island,0.0,,418.0,381.0,,96,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,896
7028,2007-02,South Carolina,1984.0,,5428.0,4683.0,,163,0.0,5.0,7.0,,530.0,775.0,,,,,,,,,,,,,13575
7029,2007-02,South Dakota,0.0,,936.0,2449.0,,60,0.0,0.0,0.0,,73.0,219.0,,,,,,,,,,,,,3737
7030,2007-02,Tennessee,0.0,,11804.0,10234.0,,480,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,22518
7031,2007-02,Texas,9470.0,,21950.0,24176.0,,1343,0.0,48.0,58.0,,3693.0,5297.0,,,,,,,,,,,,,66035
7032,2007-02,Utah,1795.0,,2639.0,4422.0,,126,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,8982
7033,2007-02,Vermont,0.0,,686.0,1052.0,,33,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1771
7034,2007-02,Virgin Islands,107.0,,29.0,2.0,,2,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,140
7035,2007-02,Virginia,0.0,,9190.0,9349.0,,262,2.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,18803
7036,2007-02,Washington,6507.0,,7219.0,7432.0,,357,21.0,5.0,2.0,,740.0,958.0,,,,,,,,,,,,,23241
7037,2007-02,West Virginia,0.0,,3417.0,4803.0,,276,0.0,1.0,8.0,,690.0,2144.0,,,,,,,,,,,,,11339
7038,2007-02,Wisconsin,0.0,,4385.0,10595.0,,4,0.0,0.0,0.0,,2.0,233.0,,,,,,,,,,,,,15219
7039,2007-02,Wyoming,214.0,,1029.0,1756.0,,73,10.0,1.0,3.0,,80.0,256.0,,,,,,,,,,,,,3422
7040,2007-01,Alabama,0.0,,8823.0,9530.0,,368,0.0,52.0,72.0,,1399.0,1863.0,,,,,,,,,,,,,22107
7041,2007-01,Alaska,0.0,,1236.0,1324.0,,83,0.0,5.0,14.0,,112.0,130.0,,,,,,,,,,,,,2904
7042,2007-01,Arizona,3041.0,,6247.0,5546.0,,247,0.0,6.0,10.0,,632.0,467.0,,,,,,,,,,,,,16196
7043,2007-01,Arkansas,2170.0,,3705.0,6022.0,,285,1.0,14.0,45.0,,648.0,1877.0,,,,,,,,,,,,,14767
7044,2007-01,California,16445.0,,16192.0,15675.0,,14147,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,62459
7045,2007-01,Colorado,1752.0,,6499.0,8243.0,,513,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,17007
7046,2007-01,Connecticut,4582.0,,2377.0,2227.0,,69,257.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,9512
7047,2007-01,Delaware,0.0,,599.0,753.0,,29,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1381
7048,2007-01,District of Columbia,0.0,,4.0,67.0,,1,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,72
7049,2007-01,Florida,0.0,,19482.0,13887.0,,697,0.0,6.0,1.0,,534.0,406.0,,,,,,,,,,,,,35013
7050,2007-01,Georgia,3633.0,,7492.0,8789.0,,286,0.0,20.0,30.0,,990.0,1535.0,,,,,,,,,,,,,22775
7051,2007-01,Guam,0.0,,12.0,22.0,,1,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,35
7052,2007-01,Hawaii,571.0,,0.0,0.0,,0,8.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,579
7053,2007-01,Idaho,1425.0,,1420.0,2859.0,,117,0.0,4.0,4.0,,207.0,539.0,,,,,,,,,,,,,6575
7054,2007-01,Illinois,35972.0,,5198.0,7155.0,,268,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,48593
7055,2007-01,Indiana,0.0,,6961.0,8305.0,,243,0.0,0.0,5.0,,1.0,460.0,,,,,,,,,,,,,15975
7056,2007-01,Iowa,7045.0,,13.0,3088.0,,3,0.0,0.0,1.0,,3.0,129.0,,,,,,,,,,,,,10282
7057,2007-01,Kansas,0.0,,3425.0,4662.0,,203,0.0,1.0,2.0,,286.0,416.0,,,,,,,,,,,,,8995
7058,2007-01,Kentucky,105742.0,,7030.0,9046.0,,547,0.0,14.0,34.0,,1130.0,2061.0,,,,,,,,,,,,,125604
7059,2007-01,Louisiana,0.0,,6834.0,7560.0,,250,0.0,8.0,16.0,,697.0,1006.0,,,,,,,,,,,,,16371
7060,2007-01,Maine,0.0,,1196.0,2080.0,,79,0.0,13.0,28.0,,42.0,97.0,,,,,,,,,,,,,3535
7061,2007-01,Mariana Islands,0.0,,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,0
7062,2007-01,Maryland,1054.0,,1868.0,3451.0,,5,0.0,0.0,2.0,,34.0,91.0,,,,,,,,,,,,,6505
7063,2007-01,Massachusetts,11479.0,,1927.0,1489.0,,65,68.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,15028
7064,2007-01,Michigan,13629.0,,2312.0,10327.0,,66,0.0,0.0,2.0,,0.0,233.0,,,,,,,,,,,,,26569
7065,2007-01,Minnesota,8590.0,,3875.0,7140.0,,125,0.0,1.0,4.0,,65.0,347.0,,,,,,,,,,,,,20147
7066,2007-01,Mississippi,527.0,,4441.0,7065.0,,219,0.0,44.0,86.0,,873.0,1402.0,,,,,,,,,,,,,14657
7067,2007-01,Missouri,2579.0,,4634.0,9835.0,,181,0.0,0.0,14.0,,219.0,1344.0,,,,,,,,,,,,,18806
7068,2007-01,Montana,485.0,,1259.0,2634.0,,130,0.0,4.0,4.0,,296.0,996.0,,,,,,,,,,,,,5808
7069,2007-01,Nebraska,2140.0,,3.0,1990.0,,1,1.0,0.0,3.0,,0.0,87.0,,,,,,,,,,,,,4225
7070,2007-01,Nevada,613.0,,2395.0,2057.0,,126,0.0,0.0,0.0,,197.0,129.0,,,,,,,,,,,,,5517
7071,2007-01,New Hampshire,1719.0,,1688.0,1928.0,,13,0.0,0.0,1.0,,0.0,8.0,,,,,,,,,,,,,5357
7072,2007-01,New Jersey,0.0,,1317.0,1534.0,,49,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,2901
7073,2007-01,New Mexico,224.0,,2618.0,3372.0,,149,0.0,5.0,7.0,,316.0,740.0,,,,,,,,,,,,,7431
7074,2007-01,New York,3809.0,,3752.0,9711.0,,51,13.0,0.0,0.0,,0.0,7.0,,,,,,,,,,,,,17343
7075,2007-01,North Carolina,11547.0,,260.0,11175.0,,135,0.0,7.0,16.0,,1119.0,2003.0,,,,,,,,,,,,,26262
7076,2007-01,North Dakota,317.0,,581.0,1954.0,,31,0.0,3.0,2.0,,16.0,124.0,,,,,,,,,,,,,3028
7077,2007-01,Ohio,0.0,,11141.0,13703.0,,634,0.0,11.0,63.0,,575.0,958.0,,,,,,,,,,,,,27085
7078,2007-01,Oklahoma,0.0,,4753.0,6433.0,,387,0.0,16.0,27.0,,894.0,1670.0,,,,,,,,,,,,,14180
7079,2007-01,Oregon,62.0,,4841.0,6939.0,,257,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,12099
7080,2007-01,Pennsylvania,232.0,,1.0,45225.0,,112,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,45570
7081,2007-01,Puerto Rico,0.0,,563.0,123.0,,18,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,704
7082,2007-01,Rhode Island,0.0,,426.0,372.0,,85,0.0,0.0,0.0,,0.0,2.0,,,,,,,,,,,,,885
7083,2007-01,South Carolina,1783.0,,4503.0,4682.0,,147,0.0,4.0,3.0,,513.0,703.0,,,,,,,,,,,,,12338
7084,2007-01,South Dakota,0.0,,830.0,2466.0,,56,0.0,0.0,2.0,,61.0,213.0,,,,,,,,,,,,,3628
7085,2007-01,Tennessee,0.0,,10320.0,9792.0,,411,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,20523
7086,2007-01,Texas,5526.0,,19624.0,25320.0,,1262,0.0,47.0,59.0,,3204.0,4625.0,,,,,,,,,,,,,59667
7087,2007-01,Utah,2074.0,,2111.0,4170.0,,93,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,8448
7088,2007-01,Vermont,0.0,,532.0,734.0,,24,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1290
7089,2007-01,Virgin Islands,140.0,,24.0,5.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,169
7090,2007-01,Virginia,0.0,,9031.0,10055.0,,247,5.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,19338
7091,2007-01,Washington,6407.0,,6347.0,6619.0,,287,14.0,4.0,4.0,,641.0,791.0,,,,,,,,,,,,,21114
7092,2007-01,West Virginia,0.0,,3061.0,4519.0,,247,0.0,4.0,9.0,,615.0,1908.0,,,,,,,,,,,,,10363
7093,2007-01,Wisconsin,0.0,,3732.0,8895.0,,4,0.0,0.0,1.0,,3.0,186.0,,,,,,,,,,,,,12821
7094,2007-01,Wyoming,270.0,,836.0,1569.0,,49,32.0,0.0,2.0,,65.0,209.0,,,,,,,,,,,,,3032
7095,2006-12,Alabama,0.0,,10029.0,26008.0,,441,0.0,46.0,77.0,,1221.0,1675.0,,,,,,,,,,,,,39497
7096,2006-12,Alaska,0.0,,1991.0,2879.0,,81,0.0,8.0,5.0,,88.0,93.0,,,,,,,,,,,,,5145
7097,2006-12,Arizona,2365.0,,8353.0,11033.0,,345,0.0,3.0,6.0,,620.0,413.0,,,,,,,,,,,,,23138
7098,2006-12,Arkansas,997.0,,4377.0,15462.0,,230,0.0,8.0,29.0,,526.0,1501.0,,,,,,,,,,,,,23130
7099,2006-12,California,12881.0,,16275.0,20903.0,,7842,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,57901
7100,2006-12,Colorado,1645.0,,7652.0,14388.0,,612,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,24297
7101,2006-12,Connecticut,3525.0,,2684.0,3053.0,,67,225.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,9554
7102,2006-12,Delaware,0.0,,677.0,1702.0,,28,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,2407
7103,2006-12,District of Columbia,0.0,,7.0,1.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,8
7104,2006-12,Florida,0.0,,21311.0,27946.0,,778,3.0,6.0,4.0,,466.0,414.0,,,,,,,,,,,,,50928
7105,2006-12,Georgia,3206.0,,9468.0,25683.0,,475,0.0,23.0,25.0,,852.0,1373.0,,,,,,,,,,,,,41105
7106,2006-12,Guam,0.0,,16.0,29.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,45
7107,2006-12,Hawaii,477.0,,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,477
7108,2006-12,Idaho,1004.0,,2055.0,6662.0,,115,0.0,3.0,10.0,,176.0,525.0,,,,,,,,,,,,,10550
7109,2006-12,Illinois,32090.0,,5986.0,12279.0,,341,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,50696
7110,2006-12,Indiana,0.0,,7138.0,16146.0,,245,0.0,0.0,6.0,,2.0,395.0,,,,,,,,,,,,,23932
7111,2006-12,Iowa,6273.0,,34.0,7691.0,,2,0.0,0.0,1.0,,3.0,112.0,,,,,,,,,,,,,14116
7112,2006-12,Kansas,0.0,,4271.0,10401.0,,244,0.0,0.0,3.0,,289.0,418.0,,,,,,,,,,,,,15626
7113,2006-12,Kentucky,102157.0,,9337.0,20330.0,,543,0.0,6.0,29.0,,1066.0,1689.0,,,,,,,,,,,,,135157
7114,2006-12,Louisiana,0.0,,7841.0,21390.0,,311,0.0,7.0,8.0,,700.0,989.0,,,,,,,,,,,,,31246
7115,2006-12,Maine,0.0,,1397.0,3845.0,,102,0.0,9.0,33.0,,35.0,61.0,,,,,,,,,,,,,5482
7116,2006-12,Mariana Islands,0.0,,0.0,11.0,,0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,11
7117,2006-12,Maryland,1373.0,,1319.0,7167.0,,7,0.0,1.0,2.0,,45.0,89.0,,,,,,,,,,,,,10003
